motif_name,Prdm1KO_Tfh_vs_Naive,DKO_Tfh_vs_Naive,WT_Th1_vs_Naive,Bcl6KO_Th1_vs_Naive,DKO_Th1_vs_Naive
NFkB-p65(RHD),1.290000000000001,0.030000000000001137,-1.549999999999999,-1.83,-0.17999999999999972
AT2G31460(REMB3),0.2900000000000009,-0.09999999999999964,-0.7599999999999998,-0.5699999999999985,-0.3699999999999992
"Oct2(POU,Homeobox)",-0.23999999999999844,-3.1599999999999993,-3.0299999999999994,-3.249999999999999,-3.219999999999999
"Oct6(POU,Homeobox)",-0.2900000000000009,-2.710000000000001,-3.09,-3.3000000000000007,-3.3599999999999994
"Brn1(POU,Homeobox)",-0.17999999999999972,-2.91,-3.1400000000000006,-3.370000000000001,-3.4000000000000004
"Oct4(POU,Homeobox)",-0.10999999999999943,-3.1099999999999994,-3.4299999999999997,-3.6799999999999997,-3.5199999999999996
IRF3(IRF),0.19000000000000128,1.4800000000000004,0.25,0.6800000000000015,1.6900000000000013
IRF8(IRF),0.33000000000000007,1.5600000000000005,0.4300000000000015,0.8100000000000005,1.8100000000000005
IRF4(IRF),0.4499999999999993,1.959999999999999,0.47999999999999865,0.7599999999999998,2.049999999999999
Tcf3(HMG),-0.47000000000000064,-2.6500000000000004,-5.370000000000001,-5.610000000000001,-3.1700000000000017
Tcf4(HMG),-0.629999999999999,-3.4700000000000006,-7.3100000000000005,-7.530000000000001,-4.210000000000001
Fli1(ETS),-0.259999999999998,0.7700000000000031,5.390000000000001,6.810000000000002,2.1099999999999994
Ets1-distal(ETS),-0.23000000000000043,0.8200000000000003,2.870000000000001,4.129999999999999,1.4699999999999989
PU.1(ETS),0.029999999999997584,1.4199999999999982,3.3200000000000003,4.32,1.8599999999999994
SPDEF(ETS),-0.25,0.030000000000001137,2.84,3.879999999999999,1.0899999999999999
EHF(ETS),-0.17999999999999972,0.6000000000000014,3.719999999999999,5.329999999999998,1.5700000000000003
ELF1(ETS),0.16000000000000014,0.3200000000000003,3.6799999999999997,4.469999999999999,1.639999999999997
ELF3(ETS),-0.28999999999999915,0.5700000000000003,2.8100000000000023,4.41,1.5199999999999996
ELF5(ETS),-0.019999999999999574,0.46000000000000085,2.4200000000000017,3.7699999999999996,1.1600000000000001
ERG(ETS),-0.9200000000000017,1.2199999999999989,5.0,6.68,2.3999999999999986
ETS(ETS),0.09999999999999964,0.5199999999999996,2.790000000000001,3.67,1.4299999999999997
ETS1(ETS),-0.6499999999999986,1.2999999999999972,5.579999999999998,7.149999999999999,2.6599999999999966
ETV1(ETS),-0.44000000000000483,0.5899999999999963,5.369999999999997,6.909999999999997,1.8799999999999955
EWS:ERG-fusion(ETS),-0.1999999999999993,0.75,3.09,4.580000000000002,1.6700000000000017
EWS:FLI1-fusion(ETS),-0.26000000000000156,0.7100000000000009,3.210000000000001,4.469999999999999,1.509999999999998
GABPA(ETS),-0.3200000000000003,0.5500000000000007,4.609999999999999,6.18,1.6700000000000017
Elk1(ETS),0.13000000000000256,0.28000000000000114,3.610000000000003,4.340000000000003,1.5900000000000034
Elk4(ETS),0.09999999999999787,-0.20000000000000284,3.0199999999999996,3.509999999999998,0.8399999999999999
Etv2(ETS),-0.6899999999999977,1.3999999999999986,5.410000000000004,7.399999999999999,2.6400000000000006
