Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0684.1.RUNX3	930	0.18820023876794265	0.17829722995373792	-0.009903008814204722	0.4393243898276173	0.3120626814040013	-0.127261708423616	-0.13716471723782073	-1.2741060734458933	0.20262582629343984
MA0037.3.GATA3	218	-0.1502518682116543	-0.17671944803207792	-0.026467579820423637	0.37264935522208587	0.31221936028008634	-0.06042999494199952	-0.08689757476242316	-0.8018829179277854	0.4226206882151332
MA0508.2.PRDM1	442	0.25695151754561335	0.1522432224473843	-0.10470829509822904	0.36886907948024084	0.340063503772723	-0.02880557570751785	-0.1335138708057469	-1.2398090329226583	0.2150460363764991
MA0089.1.MAFG::NFE2L1	898	-0.03547302050541416	-0.07940267434359657	-0.04392965383818241	0.3885440197540059	0.4081067762531666	0.019562756499160727	-0.024366897339021684	-0.2144527924931485	0.830193976667198
MA0493.1.Klf1	1270	-0.032386741876168655	-0.024653223838570826	0.007733518037597829	0.3910055336118102	0.3219693985371554	-0.06903613507465478	-0.06130261703705695	-0.5614369504980561	0.5744997004499888
MA0742.1.Klf12	624	-0.07332829358039415	-0.03400850959656879	0.039319783983825365	0.40282089567061585	0.33982067910033703	-0.06300021657027882	-0.023680432586453457	-0.2080039566205229	0.8352258779856392
MA0599.1.KLF5	1786	0.12914091038712538	0.15795994274431624	0.028819032357190855	0.3669062205488554	0.3694704357738966	0.0025642152250411887	0.03138324758223204	0.3092791735359795	0.7571091719949467
MA0039.3.KLF4	1014	-0.3535046378372526	-0.23958089458751936	0.11392374324973326	0.40015467677882044	0.3047281081872947	-0.09542656859152576	0.018497174658207494	0.18822391320568366	0.8507011274773266
MA0117.2.Mafb	268	0.12942916013504988	0.17132536557685224	0.041896205441802364	0.315449415843929	0.3385736066502837	0.023124190806354694	0.06502039624815706	0.6252756615684772	0.5317901509496414
MA0657.1.KLF13	220	0.034630856770079654	0.04094115337101352	0.006310296600933865	0.3786583194465884	0.3808953074815691	0.0022369880349806803	0.008547284635914545	0.0947519505675657	0.9245118529749394
