Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0768.1.LEF1	836	0.3882303776190835	0.19656088636332358	-0.19166949125575994	0.5579143035335765	0.3367047862313892	-0.2212095173021873	-0.41287900855794724	-2.6334484935583804	0.008452265445221416
MA0463.1.Bcl6	246	0.2215106407219996	0.2395602244975355	0.018049583775535893	0.5001765223299935	0.5386367056660749	0.038460183336081366	0.05650976711161726	0.749074852970022	0.45381209082785
MA0495.2.MAFF	350	0.03416427323047957	-0.02176279878883296	-0.05592707201931253	0.43999442796829563	0.43648254253609425	-0.003511885432201378	-0.05943895745151391	-0.08647829223573138	0.9310862117028542
MA0482.1.Gata4	380	-0.14446256682983794	-0.14641333738940246	-0.0019507705595645242	0.5048787293062947	0.42266607130248895	-0.08221265800380578	-0.08416342856337031	-0.2646485108293159	0.7912802458544954
MA1107.1.KLF9	2436	-0.1804180442607204	-0.18708164181776885	-0.006663597557048456	0.4890106098462602	0.5461313886483512	0.05712077880209099	0.05045718124504253	0.7054585288017396	0.4805249315029755
MA1104.1.GATA6	334	-0.06328439289199972	-0.02148328006794875	0.04180111282405097	0.4825675400237211	0.4230553613380698	-0.059512178685651285	-0.017711065861600317	0.21422248038702754	0.8303735661699511
MA0036.3.GATA2	338	-0.1431168788501119	-0.1201890268416811	0.022927852008430796	0.5041392913564957	0.430940918609974	-0.07319837274652169	-0.05027052073809089	-0.020408431084741014	0.9837175582189708
MA0769.1.Tcf7	978	0.293536520873176	0.15125148383217224	-0.14228503704100376	0.5436342665622683	0.3498504273429935	-0.19378383921927483	-0.3360688762602786	-2.0799370352236815	0.037531308512890244
MA0766.1.GATA5	290	-0.21955097217079234	-0.24035874724298228	-0.02080777507218995	0.5202809602322758	0.4711489025271677	-0.04913205770510809	-0.06993983277729804	-0.16215001211821423	0.8711877232958389
MA0035.3.Gata1	358	-0.09514174617257262	-0.07770540252510169	0.01743634364747093	0.5050077008488167	0.42341978944860204	-0.08158791140021471	-0.06415156775274378	-0.12043844465791437	0.9041358386006629
MA0511.2.RUNX2	1000	0.07677255717417386	0.03891283044307625	-0.03785972673109761	0.5490426793484885	0.5377192012940698	-0.01132347805441869	-0.0491832047855163	-0.01257298254980322	0.9899684756380094
MA0523.1.TCF7L2	1052	0.4292222367359277	0.22310671766383278	-0.2061155190720949	0.56650775207695	0.34489193769726184	-0.2216158143796882	-0.4277313334517831	-2.7404777586531024	0.006134993405895096
MA0684.1.RUNX3	1116	0.2280009545449127	0.20047112627325198	-0.027529828271660728	0.5442721938106868	0.5321613491492387	-0.012110844661448072	-0.0396406729331088	0.056192694110692616	0.9551883012235245
MA0037.3.GATA3	252	-0.2567661227639443	-0.22028137720465812	0.03648474555928616	0.518124767060433	0.4813661701350494	-0.03675859692538358	-0.0002738513660974218	0.3398790537580606	0.7339476113098102
MA0508.2.PRDM1	696	0.2770831111444844	0.2312148833877526	-0.04586822775673183	0.5733039129328934	0.45310337151434993	-0.12020054141854347	-0.1660687691752753	-0.8548772107592053	0.39261912805429455
MA0089.1.MAFG::NFE2L1	1130	-0.003527284846804689	0.01289523283370659	0.016422517680511277	0.5344288758915053	0.5769890271653555	0.042560151273850155	0.05898266895436143	0.7668951517294532	0.44314385648302657
MA0657.1.KLF13	288	0.13728680428605128	0.1262642252359587	-0.011022579050092574	0.5581941168595779	0.5940973286307234	0.03590321177114553	0.024880632721052953	0.521148044635169	0.6022636441467684
MA0742.1.Klf12	818	-0.07198240497827335	-0.05590882364871483	0.016073581329558523	0.6068670450475983	0.706323097430791	0.09945605238319277	0.1155296337127513	1.174385569875331	0.2402406225225685
MA0599.1.KLF5	2616	0.1996117113151924	0.2667876475988271	0.06717593628363472	0.5585348035997775	0.6336122552803685	0.07507745168059099	0.1422533879642257	1.3669630820528575	0.17163687749621448
MA0039.3.KLF4	992	-0.46535463811921896	-0.5074425383791694	-0.04208790025995046	0.5614400087430255	0.6429479696804211	0.08150796093739565	0.03942006067744519	0.6259225025192784	0.5313657740521163
MA0117.2.Mafb	348	0.2816056291855597	0.192059591328463	-0.0895460378570967	0.4754128059690483	0.49143233054539726	0.016019524576348976	-0.07352651328074772	-0.18799645576644786	0.8508794295349669
MA0493.1.Klf1	1566	-0.009833847368384507	0.0032426477548281865	0.013076495123212694	0.5691757787986086	0.6400333686332029	0.07085758983459434	0.08393408495780703	0.9467007873461245	0.3437912691372309
