Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0482.1.Gata4	48	-0.11057683645059938	-0.3165219870947965	-0.20594515064419713	0.7588416232443178	0.7840166325078337	0.025175009263515902	-0.18077014138068123	-1.0169467500706961	0.3091787619004045
MA1107.1.KLF9	478	-0.18763619388409508	-0.16932885741174114	0.01830733647235394	0.7097143522330083	0.7533302593426482	0.04361590710963992	0.06192324358199386	0.5544901491318844	0.5792434455047633
MA1104.1.GATA6	50	0.019658104257884574	0.02260871336391368	0.0029506091060291055	0.821876060994526	0.8221394044737329	0.00026334347920686785	0.0032139525852359734	0.17434815963136313	0.8615918528631568
MA0036.3.GATA2	48	-0.11671999403118827	-0.13000010184250535	-0.013280107811317082	0.8041069948907613	0.814508647242059	0.010401652351297641	-0.002878455460019441	0.13489988703511818	0.8926910288677874
MA0766.1.GATA5	42	-0.3710968660927144	-0.42910415160081716	-0.058007285508102746	0.8108422352114018	0.8181643200309081	0.007322084819506358	-0.05068520068859639	-0.17464824298299736	0.8613560386865922
MA0035.3.Gata1	48	-0.23958314564296543	-0.19782624193424744	0.041756903708717985	0.9405497579964713	0.9156528912385161	-0.024896866757955216	0.01686003695076277	0.2627064002357299	0.7927768833428834
MA0511.2.RUNX2	262	0.026729769625462807	0.020063075790495932	-0.006666693834966875	0.8283297688101258	0.8511436306121404	0.022813861802014612	0.016147167967047737	0.25809058169795174	0.7963370001297342
MA0495.2.MAFF	64	-0.08293262733794986	-0.14413054769495187	-0.061197920357002014	0.7489532950334584	0.6894480038839406	-0.05950529114951786	-0.12070321150651987	-0.6280140643257268	0.5299947266357293
MA0684.1.RUNX3	304	0.3157798545811463	0.31285302922433683	-0.0029268253568094926	0.8086826231465714	0.84315424218482	0.03447161903824869	0.0315447936814392	0.35779003255618796	0.7205004503405568
MA0037.3.GATA3	42	-0.4112154462108457	-0.46601633668475856	-0.054800890473912844	0.7719188977651839	0.8042744369131816	0.032355539147997714	-0.02244535132591513	0.00820445950522565	0.9934538618713331
MA0508.2.PRDM1	100	0.37022763019015503	0.2833625408277224	-0.08686508936243265	0.7113969457094064	0.7662578276961304	0.05486088198672401	-0.03200420737570864	-0.053689024378241156	0.9571829274676905
MA0089.1.MAFG::NFE2L1	196	-0.23770258719992823	-0.04291041516008161	0.1947921720398466	0.7412679187980865	0.7403022658469688	-0.0009656529511177236	0.1938265190887289	1.4085623534024934	0.15896461728938294
MA0493.1.Klf1	368	-0.02403844270665161	0.021379978941962287	0.0454184216486139	0.7508006938710988	0.7949006326770186	0.04409993880591978	0.08951836045453368	0.7331682161009776	0.46345583821520975
MA0742.1.Klf12	218	-0.17680699930502186	-0.14223043793812234	0.034576561366899516	0.7405968251046674	0.7914053319573103	0.05080850685264293	0.08538506821954245	0.7064051960283388	0.4799361904989651
MA0599.1.KLF5	510	0.3019382026537788	0.28046626120724716	-0.02147194144653164	0.7921967792251817	0.7911308938737022	-0.0010658853514795563	-0.022537826798011196	0.00760568187828174	0.9939316023608202
MA0039.3.KLF4	282	-0.6054277853890977	-0.5113417511880984	0.09408603420099926	0.7587521931787553	0.8070525821965149	0.04830038901775957	0.14238642321875883	1.075488319427397	0.2821561589697703
MA0117.2.Mafb	58	0.5869700409289913	0.35720349640792115	-0.22976654452107015	0.8438351540364418	0.7735471660526909	-0.07028798798375091	-0.30005453250482106	-1.789311821909035	0.07356461121688844
MA0657.1.KLF13	66	0.2522965252348792	0.11727514418714732	-0.1350213810477319	0.8210407925889849	0.7931581409635414	-0.027882651625443455	-0.16290403267317535	-0.9012638999903072	0.36744802298835844
