Motif	Num	Protection_Score_DKO	Protection_Score_Bcl6KO	Protection_Diff_DKO_Bcl6KO	TC_DKO	TC_Bcl6KO	TC_Diff_DKO_Bcl6KO	TF_Activity	Z_score	P_values
MA0511.2.RUNX2	556	0.09278242552579885	0.049978405045305596	-0.042804020480493254	0.5921058784707359	0.544312682607783	-0.04779319586295294	-0.0905972163434462	-0.12744724238677302	0.8985864270451916
MA0523.1.TCF7L2	712	0.4780299063348269	0.23787327529038588	-0.24015663104444102	0.6097365303916813	0.3710531793805188	-0.2386833510111625	-0.4788399820556035	-2.435921214895293	0.014853919370507646
MA0684.1.RUNX3	628	0.25227028356911874	0.21423337280054855	-0.03803691076857019	0.5742320484685528	0.5418050327330627	-0.03242701573549012	-0.0704639265040603	-0.007735609151472275	0.9938279384453624
MA0037.3.GATA3	128	-0.24917622124522223	-0.208515526520707	0.04066069472451522	0.631185786058169	0.5269027484613232	-0.10428303759684576	-0.06362234287233054	0.03294413852036933	0.9737191344334125
MA0508.2.PRDM1	418	0.2836947128033497	0.23636783162309333	-0.04732688118025635	0.6303210155105137	0.4755168097556207	-0.15480420575489295	-0.2021310869351493	-0.7906226059812367	0.42916425115827983
MA0089.1.MAFG::NFE2L1	616	0.016474460908775156	0.02764210432127214	0.011167643412496986	0.5994310045704802	0.6561652797858658	0.056734275215385654	0.06790191862788264	0.8149814647528696	0.4150829198803121
MA0657.1.KLF13	138	0.11247014744882332	0.16532371571896542	0.05285356827014211	0.6400767964783161	0.7214486338891597	0.08137183741084364	0.13422540568098573	1.209337927125711	0.2265330454658383
MA0742.1.Klf12	378	-0.0978007679346328	-0.1452388638279652	-0.047438095893332394	0.6748864714831437	0.7792972036448022	0.10441073216165841	0.05697263626832602	0.7499964448286647	0.4532568459469246
MA0599.1.KLF5	1266	0.1794695441320685	0.2461658427268943	0.06669629859482579	0.6021589899976899	0.7015019075905764	0.09934291759288649	0.16603921618771228	1.3985014093772918	0.16196254973626656
MA0039.3.KLF4	514	-0.5218921180548439	-0.5926142105850585	-0.07072209253021455	0.6217710536366546	0.6996731932998563	0.0779021396632017	0.007180047132987144	0.45393195581778556	0.6498778024487302
MA0117.2.Mafb	182	0.37342111393223343	0.245707593966863	-0.12771351996537042	0.5956061850136776	0.6814023097746585	0.08579612476098097	-0.041917395204389446	0.16200077831169393	0.8713052409625118
MA0493.1.Klf1	820	-0.016501248650089905	0.023072542360302963	0.039573791010392864	0.6147040804697709	0.6893225616224207	0.0746184811526498	0.11419227216304266	1.090221818859971	0.2756154443284473
