Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0684.1.RUNX3	5382	0.09272911256821734	0.11796407930993293	0.02523496674171559	0.4738211536077922	0.551878733613723	0.07805758000593077	0.10329254674764636	1.0020812259690945	0.31630436444746257
MA0037.3.GATA3	1900	-0.19078191353751484	-0.15790072152007395	0.032881192017440886	0.3222030561906486	0.33078081382988117	0.008577757639232575	0.04145894965667346	0.36115536705033147	0.7179833054291809
MA0508.2.PRDM1	5018	0.10542446165360714	0.09340508384097586	-0.01201937781263128	0.3819270396407691	0.37151930879035777	-0.0104077308504113	-0.02242710866304258	-0.3010449371185481	0.7633802281146556
MA0089.1.MAFG::NFE2L1	9198	-0.13761935800170697	-0.13177239733268706	0.005846960669019907	0.386011426907638	0.3863053633716416	0.00029393646400360796	0.006140897133023515	-0.004928027964755015	0.99606801848672
MA0493.1.Klf1	14964	0.11369153046669413	0.11850967222266737	0.00481814175597324	0.6568079394633648	0.7515608118412033	0.09475287237783847	0.09957101413381171	0.9635062990809355	0.33529350456610685
MA0742.1.Klf12	8304	0.1347676520226197	0.16887640148198219	0.034108749459362486	0.7798075224790878	0.897471715069622	0.11766419259053418	0.15177294204989666	1.504596694284817	0.13242779668943552
MA0599.1.KLF5	30778	0.04535296615304487	0.04151622000285915	-0.00383674615018572	0.7269392378943021	0.8248063479944893	0.09786711010018712	0.09403036395000139	0.906075611799353	0.36489583286399097
MA0039.3.KLF4	8208	-0.13866173217091365	-0.15505385350031936	-0.016392121329405707	0.4735726593044386	0.5392810393678793	0.06570838006344071	0.049316258734035	0.4425989965029246	0.6580558107451212
MA0117.2.Mafb	3470	0.13157678518460622	0.11379642021197336	-0.017780364972632856	0.34083017429823914	0.3327132924282697	-0.00811688186996945	-0.025897246842602306	-0.33701407684090473	0.7361062884501219
MA0657.1.KLF13	3462	0.06335773078371768	0.1081847951308926	0.04482706434717493	0.6866433944503365	0.7644204638810912	0.07777706943075469	0.12260413377792961	1.2022522670660343	0.2292658044633381
