Motif	Num	Protection_Score_WT-Tfh	Protection_Score_WT-Th1	Protection_Diff_WT-Tfh_WT-Th1	TC_WT-Tfh	TC_WT-Th1	TC_Diff_WT-Tfh_WT-Th1	TF_Activity	Z_score	P_values
MA0036.3.GATA2	48	-0.11658475522977536	-0.13015090250183753	-0.013566147272062165	0.8031753081896164	0.8154534806636884	0.012278172474072035	-0.0012879747979901296	0.19381619987875778	0.8463198018672282
MA0769.1.Tcf7	70	0.41693194761598457	0.44623166572058637	0.029299718104601802	0.7947632436716512	0.7732834455654891	-0.021479798106162074	0.007819919998439728	0.24934631431921433	0.8030929087290393
MA0523.1.TCF7L2	58	0.7109342605663256	0.4034662967650093	-0.3074679638013163	0.9577788911449308	0.8161600742476681	-0.14161881689726263	-0.44908678069857894	-2.5363777136155736	0.011200585352326832
MA0766.1.GATA5	42	-0.37066689095610655	-0.42960191420304894	-0.058935023246942386	0.8099027446559487	0.8191133940481895	0.00921064939224081	-0.049724373854701576	-0.10149669545212786	0.9191561806612759
MA0035.3.Gata1	48	-0.23930555020848646	-0.19805572119844844	0.041249829010038014	0.9394599805080797	0.9167150524042488	-0.022744928103830886	0.018504900906207128	0.3144917980851221	0.7531475448804753
MA0511.2.RUNX2	262	0.0266987989075822	0.02008634904193618	-0.0066124498656460196	0.8273700161470252	0.8521309607669897	0.024760944619964476	0.018148494754318456	0.3123188179570009	0.7547982401633504
MA0495.2.MAFF	64	-0.08283653661062988	-0.14429773973029825	-0.061461203119668364	0.7480855127243922	0.6902477664386413	-0.05783774628575089	-0.11929894940541926	-0.5256873815360256	0.5991054325495933
MA0684.1.RUNX3	304	0.3154139730593184	0.3132159400406543	-0.002198033018664114	0.8077456348474753	0.844132304615834	0.03638666976835869	0.03418863674969458	0.41011429545785577	0.6817221065532024
MA0037.3.GATA3	42	-0.4107389872756855	-0.4665569175753541	-0.05581793029966864	0.771024506128274	0.8052073986082222	0.03418289247994821	-0.021635037819720426	0.06976176541529021	0.9443832797802071
MA0508.2.PRDM1	100	0.3697986622025156	0.2836912425547302	-0.0861074196477854	0.7105726784442734	0.7671466899662163	0.05657401152194286	-0.029533408125842542	0.021606026158839005	0.982762226475285
MA0089.1.MAFG::NFE2L1	196	-0.2374271706935061	-0.04296019142030483	0.19446697927320128	0.7404090412279153	0.7411610195572534	0.0007519783293381543	0.19521895760253943	1.3919034295228474	0.16395164319836186
MA0493.1.Klf1	368	-0.02401059032192183	0.021404779806540476	0.04541537012846231	0.7499307710546874	0.7958227207201214	0.04589194966543397	0.09130731979389628	0.7583623897788377	0.44823406684783706
MA0742.1.Klf12	218	-0.1766021400873193	-0.14239542583824047	0.03420671424907884	0.7397387251039902	0.7923233654370275	0.052584640333037336	0.08679135458211618	0.7308289069461673	0.4648836645572002
MA0599.1.KLF5	510	0.3015883589019305	0.28079160323783803	-0.020796755664092448	0.7912788924158585	0.7920486090040998	0.0007697165882413204	-0.020027039075851127	0.07956560661712025	0.9365827504040631
MA0039.3.KLF4	282	-0.6047263003631796	-0.5119349097482097	0.09279139061496999	0.7578730572772622	0.807988766551649	0.0501157092743868	0.1429070998893568	1.072962169184116	0.283288090227368
MA0117.2.Mafb	58	0.5862899421553462	0.3576178539508039	-0.22867208820454232	0.8428574359019515	0.7744444839856146	-0.0684129519163369	-0.2970850401208792	-1.609635119625922	0.10747753656018602
MA0657.1.KLF13	66	0.2520041993145726	0.11741118384262517	-0.1345930154719474	0.8200894853718929	0.7940782077090026	-0.026011277662890242	-0.16060429313483765	-0.7775227963671331	0.4368503902545622
