Motif	Num	Protection_Score_DKO	Protection_Score_Prdm1KO	Protection_Diff_DKO_Prdm1KO	TC_DKO	TC_Prdm1KO	TC_Diff_DKO_Prdm1KO	TF_Activity	Z_score	P_values
MA0684.1.RUNX3	472	0.3249169798769568	0.2867249975271112	-0.038191982349845555	0.7134256725931013	0.5612785120856605	-0.15214716050744082	-0.19033914285728637	-1.164947650607639	0.24404018363502167
MA0037.3.GATA3	100	-0.23780284230018317	-0.1746602079092099	0.06314263439097326	0.673017467708047	0.5467074530097845	-0.12631001469826253	-0.06316738030728927	-0.5484414154773742	0.5833888454345586
MA0508.2.PRDM1	200	0.3352359512981745	0.24990690125374393	-0.08532905004443059	0.6309958872083313	0.6301518762584333	-0.0008440109498980553	-0.08617306099432864	-0.6599688906226499	0.5092737932939192
MA0089.1.MAFG::NFE2L1	448	-0.028641618375998767	-0.08650623504937283	-0.05786461667337406	0.592700877564584	0.6468163087711808	0.05411543120659679	-0.0037491854667772717	-0.2603925053668538	0.794561023467924
MA0493.1.Klf1	594	-0.06276186827682642	-0.044272551271059425	0.018489317005766996	0.6265124760324189	0.5391603681569744	-0.08735210787544445	-0.06886279086967745	-0.5760517595736798	0.5645801967415786
MA0742.1.Klf12	300	-0.16761797564908765	-0.12522807359528265	0.042389902053804995	0.6847352787222174	0.593988810126351	-0.09074646859586644	-0.04835656654206144	-0.47664120723518444	0.63361763498965
MA0599.1.KLF5	778	0.20182703979258065	0.22534614785783497	0.023519108065254313	0.6071225482948229	0.6152930952290775	0.008170546934254563	0.031689654999508876	-0.08859126840072634	0.9294067476064897
MA0039.3.KLF4	486	-0.4912940665576701	-0.36643519044233647	0.12485887611533364	0.66041054262763	0.5181505511974703	-0.14225999143015966	-0.01740111531482602	-0.32657464913932926	0.7439896201557477
MA0117.2.Mafb	114	0.24336548188615215	0.25754115697846236	0.014175675092310214	0.6047117165649956	0.6698016726617485	0.06508995609675294	0.07926563118906316	0.14204865806673844	0.8870415717512146
MA0657.1.KLF13	96	-0.033999589381153744	-0.004240501718106519	0.029759087663047225	0.6666265118793195	0.7047343101244447	0.03810779824512511	0.06786688590817233	0.08678955496538701	0.9308387902250127
